Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,1,446.35,0.37,0.02,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,17,446.20,6.31,0.26,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,1,446.15,0.37,0.02,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,1,446.20,0.37,0.02,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,2,446.30,0.74,0.03,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,17,446.20,6.31,0.26,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,17,446.20,6.31,0.26,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,15,446.35,5.57,0.23,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,1,446.15,0.37,0.02,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,3,446.20,1.11,0.05,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,31,446.10,11.51,0.47,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,135,446.35,50.14,2.06,0.00,TT,STT Paid,icicidirect,20-Jun-2024,NSE,
DLILIM,D-LINK INDIA LIMITED,INE250K01012,Sell,1000,548.50,456.44,18.76,0.00,TT,STT Paid,icicidirect,03-Jul-2024,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,25.87,31.39,0.00,0.52,Rolling,STT Not Paid,icicidirect,24-Oct-2011,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.43,33.28,0.19,0.55,Rolling,STT Not Paid,icicidirect,24-Nov-2011,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,26.50,32.16,0.19,0.53,Rolling,STT Not Paid,icicidirect,26-Dec-2011,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,26.31,31.92,0.18,0.53,Rolling,STT Not Paid,icicidirect,24-Jan-2012,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.37,33.21,0.19,0.55,Rolling,STT Not Paid,icicidirect,24-Feb-2012,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.00,32.76,0.19,0.54,Rolling,STT Not Paid,icicidirect,26-Mar-2012,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,29.60,36.58,0.21,0.59,Rolling,STT Not Paid,icicidirect,10-Dec-2012,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,28.84,35.64,0.21,0.58,Rolling,STT Not Paid,icicidirect,10-Jan-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,28.91,35.74,0.21,0.58,Rolling,STT Not Paid,icicidirect,11-Feb-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.82,34.39,0.20,0.56,Rolling,STT Not Paid,icicidirect,11-Mar-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.95,28.09,0.00,0.56,Rolling,STT Not Paid,icicidirect,10-Apr-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,3000,25.74,173.53,0.00,7.72,Rolling,STT Not Paid,icicidirect,15-Apr-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,800,25.74,46.27,0.00,2.06,Rolling,STT Not Paid,icicidirect,15-Apr-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,25.82,28.09,0.00,0.52,Rolling,STT Not Paid,icicidirect,10-May-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,26.06,28.09,0.00,0.52,Rolling,STT Not Paid,icicidirect,10-Jun-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,24.76,28.09,0.00,0.50,Rolling,STT Not Paid,icicidirect,10-Jul-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,27.05,28.09,0.00,0.54,Rolling,STT Not Paid,icicidirect,12-Aug-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,28.32,28.09,0.00,0.57,Rolling,STT Not Paid,icicidirect,10-Sep-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,100,28.44,14.04,0.00,0.28,Rolling,STT Not Paid,icicidirect,10-Oct-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,100,28.44,14.05,0.00,0.28,Rolling,STT Not Paid,icicidirect,10-Oct-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,200,28.69,28.09,0.00,0.57,Rolling,STT Not Paid,icicidirect,11-Nov-2013,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,2000,22.86,104.24,0.09,2.29,Rolling,STT Not Paid,icicidirect,28-Jul-2015,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,205,118.25,20.16,0.77,0.00,TT,STT Not Paid,icicidirect,27-Mar-2026,NSE,
GOLDEX,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Buy,2295,118.25,225.71,8.60,44.00,TT,STT Not Paid,icicidirect,27-Mar-2026,NSE,
HDFBAN,HDFC BANK LIMITED,INE040A01034,Buy,67,1497.95,83.48,3.21,15.00,TT,STT Paid,icicidirect,12-Nov-2023,NSE,
HDFBAN,HDFC BANK LIMITED,INE040A01034,Buy,67,0.00,0.00,0.00,0.00,TT,STT Not Paid,icicidirect,29-Aug-2025,NSE,
HDFSIL,HDFC SILVER ETF,INF179KC1DI2,Buy,425,73.38,29.66,0.90,5.00,TT,STT Paid,icicidirect,19-Apr-2023,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,1298,59.50,501.66,2.39,15.00,Rolling,STT Paid,icicidirect,14-Jun-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,402,59.50,155.37,0.74,0.00,Rolling,STT Paid,icicidirect,14-Jun-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,1833,54.55,649.49,3.10,15.00,Rolling,STT Paid,icicidirect,30-Jun-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,1900,51.00,629.42,3.00,15.00,Rolling,STT Paid,icicidirect,03-Aug-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,1000,48.05,312.09,1.35,7.00,Rolling,STT Paid,icicidirect,11-Oct-2021,BSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,931,49.20,297.42,0.82,7.00,Rolling,STT Paid,icicidirect,13-Oct-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,19,49.20,6.07,0.02,0.00,Rolling,STT Paid,icicidirect,13-Oct-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,50,49.20,15.97,0.04,0.00,Rolling,STT Paid,icicidirect,13-Oct-2021,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,1621,30.15,40.58,1.15,15.01,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,172,30.15,4.31,0.12,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,26,30.15,0.65,0.02,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,15,30.15,0.38,0.01,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,561,30.15,14.04,0.40,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,900,30.15,22.53,0.64,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
IDFBAN,IDFC FIRST BANK LIMITED,INE092T01019,Buy,25,30.15,0.63,0.02,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,NSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Buy,450,222.00,83.02,2.80,15.00,TT,STT Paid,icicidirect,25-Aug-2023,BSE,
LANCON,LANCER CONTAINER LINES LIMITED,INE359U01028,Buy,384,16.90,5.39,0.19,0.00,TT,STT Paid,icicidirect,24-Mar-2025,BSE,
LANCON,LANCER CONTAINER LINES LIMITED,INE359U01028,Buy,2616,16.90,36.74,1.26,8.00,TT,STT Paid,icicidirect,24-Mar-2025,BSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,944,19.95,15.66,0.60,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,944,19.95,15.66,0.60,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,944,19.95,15.66,0.60,15.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,100,19.95,1.66,0.06,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,944,19.95,15.66,0.60,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,944,19.95,15.66,0.60,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
PRAHOM,PRAXIS HOME RETAIL LIMITED,INE546Y01022,Buy,30,19.95,0.50,0.02,0.00,TT,STT Paid,icicidirect,23-Dec-2024,NSE,
SBINIF,SBI-ETF NIFTY 50,INF200KA1FS1,Buy,226,111.20,163.20,0.55,3.00,Rolling,STT Not Paid,icicidirect,04-Sep-2019,NSE,
SBINIF,SBI-ETF NIFTY 50,INF200KA1FS1,Buy,585,170.60,648.23,2.89,14.97,Rolling,STT Paid,icicidirect,25-Feb-2022,NSE,
SBINIF,SBI-ETF NIFTY 50,INF200KA1FS1,Buy,625,160.25,83.23,2.80,15.02,Rolling,STT Paid,icicidirect,21-Jun-2022,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,126,299.16,244.83,1.06,0.00,Rolling,STT Paid,icicidirect,06-Aug-2019,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,224,298.91,434.88,1.87,0.00,Rolling,STT Paid,icicidirect,06-Aug-2019,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,508,400.00,1319.79,5.69,30.00,Rolling,STT Paid,icicidirect,13-Apr-2021,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,198,474.00,609.57,2.63,15.00,Rolling,STT Paid,icicidirect,28-Feb-2022,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,13,474.00,40.02,0.17,0.00,Rolling,STT Paid,icicidirect,28-Feb-2022,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,218,458.00,82.97,2.80,15.01,Rolling,STT Paid,icicidirect,08-Mar-2022,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,1,458.00,0.38,0.01,0.00,Rolling,STT Paid,icicidirect,08-Mar-2022,BSE,
SBIS50,SBI  ETF SENSEX NEXT 50,INF200KA1VQ2,Buy,1,457.00,0.38,0.01,0.00,Rolling,STT Paid,icicidirect,08-Mar-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,350,390.37,887.41,3.83,25.00,Rolling,STT Paid,icicidirect,06-Aug-2019,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,64,387.75,161.18,0.69,3.00,Rolling,STT Paid,icicidirect,04-Sep-2019,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,90,593.98,347.21,1.50,15.53,Rolling,STT Paid,icicidirect,25-Feb-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,79,593.99,304.78,1.31,0.00,Rolling,STT Paid,icicidirect,25-Feb-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,171,586.90,651.84,2.81,15.00,Rolling,STT Paid,icicidirect,28-Feb-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,178,561.33,83.03,2.80,14.99,Rolling,STT Paid,icicidirect,08-Mar-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,106,556.88,49.06,1.65,14.97,Rolling,STT Paid,icicidirect,21-Jun-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,74,556.88,34.25,1.15,0.00,Rolling,STT Paid,icicidirect,21-Jun-2022,BSE,
SBISEN,SBI MUTUAL FUND SBI SENSEX ETF,INF200K01VT2,Buy,250,832.74,173.40,8.02,31.00,TT,STT Paid,icicidirect,20-Mar-2026,BSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.71,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.41,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.40,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.90,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,58,232.91,11.24,0.46,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,16,232.47,3.10,0.13,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,9,232.65,1.74,0.07,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,34,232.84,6.59,0.27,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,10,232.36,1.93,0.08,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,8,232.39,1.55,0.06,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,6,232.76,1.16,0.05,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,9,232.48,1.74,0.07,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.59,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.58,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.39,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.58,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.90,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.90,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.26,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.31,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.90,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,5,232.37,0.97,0.04,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.39,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,13,232.38,2.51,0.10,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.53,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,15,232.58,2.90,0.12,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.90,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,15,232.58,2.90,0.12,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.59,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,14,232.22,2.71,0.11,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.59,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.90,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.64,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.59,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.45,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.53,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,9,232.54,1.74,0.07,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.89,0.78,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.43,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.45,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.53,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.90,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,17,232.90,3.29,0.14,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,22,232.60,4.26,0.18,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,92,232.79,17.82,0.73,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.46,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.27,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.53,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,28,232.72,5.42,0.22,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,47,232.58,9.10,0.37,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,9,232.74,1.74,0.07,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,15,232.58,2.90,0.12,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.53,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.90,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.60,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.59,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,20,232.59,3.87,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,4,232.59,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,111,232.78,21.50,0.88,29.66,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.79,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.59,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,18,232.21,3.48,0.14,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.51,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,5,232.59,0.97,0.04,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.55,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.58,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
